relic_name,reward_name,rarity,vaulted
Meso A2,Tipedo Prime Blueprint,common,True
Meso A2,Forma Blueprint,common,True
Meso A3,Astilla Prime Barrel,rare,True
Meso A3,2X Forma Blueprint,uncommon,True
Meso A3,Knell Prime Receiver,uncommon,True
Meso A3,Nidus Prime Systems Blueprint,common,True
Meso A3,Tenora Prime Blueprint,common,True
Meso A3,Burston Prime Stock,common,True
Meso A4,Afuris Prime Receiver,rare,True
Meso A4,Gara Prime Chassis Blueprint,uncommon,True
Meso A4,Braton Prime Receiver,uncommon,True
Meso A4,Scourge Prime Blade,common,True
Meso A4,Corvas Prime Receiver,common,True
Meso A4,Bronco Prime Blueprint,common,True
Meso A5,Acceltra Prime Barrel,rare,True
Meso A5,Fulmin Prime Blueprint,uncommon,True
Meso A5,Afuris Prime Link,uncommon,True
Meso A5,Akbronco Prime Blueprint,common,True
Meso A5,Grendel Prime Neuroptics Blueprint,common,True
Meso A5,Khora Prime Systems Blueprint,common,True
Meso A6,Astilla Prime Barrel,rare,True
Meso A6,Titania Prime Neuroptics Blueprint,uncommon,True
Meso A6,Vasto Prime Blueprint,uncommon,True
Meso A6,Corinth Prime Blueprint,common,True
Meso A6,Lex Prime Receiver,common,True
Meso A6,Forma Blueprint,common,True
Meso A7,Akarius Prime Blueprint,rare,True
Meso A7,Orthos Prime Blade,uncommon,True
Meso A7,Braton Prime Stock,uncommon,True
Meso A7,Sevagoth Prime Neuroptics Blueprint,common,True
Meso A7,Paris Prime String,common,True
Meso A7,Fang Prime Blade,common,True
Meso A8,Acceltra Prime Stock,rare,True
Meso A8,Lavos Prime Neuroptics Blueprint,uncommon,True
Meso A8,Okina Prime Handle,uncommon,True
Meso A8,Burston Prime Receiver,common,True
Meso A8,Forma Blueprint,common,True
Meso A8,Quassus Prime Handle,common,True
Meso A9,Alternox Prime Stock,rare,True
Meso A9,Daikyu Prime Lower Limb,uncommon,True
Meso A9,Venato Prime Blueprint,uncommon,True
Meso A9,Burston Prime Receiver,common,True
Meso A9,Forma Blueprint,common,True
Meso A9,Sevagoth Prime Neuroptics Blueprint,common,True
Meso B1,Boar Prime Stock,rare,True
Meso B1,Dakra Prime Handle,common,True
Meso B1,Mag Prime Chassis Blueprint,uncommon,True
Meso B1,Orthos Prime Handle,common,True
Meso B1,Orthos Prime Blueprint,uncommon,True
Meso B1,Forma Blueprint,common,True
Meso B10,Boltor Prime Blueprint,rare,True
Meso B10,Glaive Prime Blade,uncommon,True
Meso B10,Sicarus Prime Blueprint,uncommon,True
Meso B10,Ember Prime Chassis Blueprint,common,True
Meso B10,Burston Prime Receiver,common,True
Meso B10,Forma Blueprint,common,True
Meso B2,Banshee Prime Chassis Blueprint,rare,True
Meso B2,Hydroid Prime Blueprint,uncommon,True
Meso B2,Kronen Prime Handle,uncommon,True
Meso B2,Braton Prime Blueprint,common,True
Meso B2,Oberon Prime Chassis Blueprint,common,True
Meso B2,Silva & Aegis Prime Hilt,common,True
Meso B3,Boar Prime Stock,rare,True
Meso B3,Mag Prime Chassis Blueprint,uncommon,True
Meso B3,Dakra Prime Blueprint,uncommon,True
Meso B3,Nova Prime Systems Blueprint,common,True
Meso B3,Soma Prime Blueprint,common,True
Meso B3,Forma Blueprint,common,True
Meso B4,Baza Prime Blueprint,rare,True
Meso B4,Wukong Prime Chassis Blueprint,uncommon,True
Meso B4,Redeemer Prime Blueprint,uncommon,True
Meso B4,Paris Prime Upper Limb,common,True
Meso B4,Chroma Prime Blueprint,common,True
Meso B4,Bronco Prime Receiver,common,True
Meso B5,Baza Prime Blueprint,rare,True
Meso B5,Guandao Prime Blueprint,uncommon,True
Meso B5,Volnus Prime Head,uncommon,True
Meso B5,Nidus Prime Systems Blueprint,common,True
Meso B5,Ivara Prime Neuroptics Blueprint,common,True
Meso B5,Karyst Prime Blueprint,common,True
Meso B6,Baza Prime Stock,rare,True
Meso B6,Paris Prime Grip,uncommon,True
Meso B6,2X Forma Blueprint,uncommon,True
Meso B6,Magnus Prime Blueprint,common,True
Meso B6,Akbronco Prime Blueprint,common,True
Meso B6,Octavia Prime Neuroptics Blueprint,common,True
Meso B7,Ballistica Prime Blueprint,rare,True
Meso B7,Akjagara Prime Link,uncommon,True
Meso B7,Redeemer Prime Blueprint,uncommon,True
Meso B7,Burston Prime Receiver,common,True
Meso B7,Fang Prime Blueprint,common,True
Meso B7,Forma Blueprint,common,True
Meso B8,Baruuk Prime Blueprint,rare,True
Meso B8,Tatsu Prime Blade,uncommon,True
Meso B8,Corvas Prime Blueprint,uncommon,True
Meso B8,Grendel Prime Neuroptics Blueprint,common,True
Meso B8,Forma Blueprint,common,True
Meso B8,Paris Prime String,common,True
Meso B9,Baruuk Prime Blueprint,rare,True
Meso B9,Paris Prime Upper Limb,uncommon,True
Meso B9,Shade Prime Blueprint,uncommon,True
Meso B9,Braton Prime Blueprint,common,True
Meso B9,Larkspur Prime Blueprint,common,True
Meso B9,Afuris Prime Barrel,common,True
Meso C1,Carrier Prime Cerebrum,rare,True
Meso C1,Nova Prime Neuroptics Blueprint,common,True
Meso C1,Forma Blueprint,common,True
Meso C1,Scindo Prime Handle,uncommon,True
Meso C1,Saryn Prime Systems Blueprint,common,True
Meso C1,Ash Prime Blueprint,uncommon,True
Meso C10,Corinth Prime Barrel,rare,True
Meso C10,Gara Prime Neuroptics Blueprint,uncommon,True
Meso C10,Fang Prime Blueprint,uncommon,True
Meso C10,Astilla Prime Receiver,common,True
Meso C10,Lex Prime Barrel,common,True
Meso C10,Forma Blueprint,common,True
Meso C11,Citrine Prime Blueprint,rare,
Meso C11,Daikyu Prime Upper Limb,uncommon,
Meso C11,2X Forma Blueprint,uncommon,
Meso C11,Lavos Prime Chassis Blueprint,common,
Meso C11,Paris Prime Blueprint,common,
Meso C11,Kompressa Prime Blueprint,common,
Meso C2,Carrier Prime Cerebrum,rare,True
Meso C2,Valkyr Prime Neuroptics Blueprint,uncommon,True
Meso C2,Odonata Prime Blueprint,uncommon,True
Meso C2,Cernos Prime Upper Limb,common,True
Meso C2,Bronco Prime Blueprint,common,True
Meso C2,Galatine Prime Blade,common,True
Meso C3,Cernos Prime Lower Limb,rare,True
Meso C3,Saryn Prime Blueprint,uncommon,True
Meso C3,Helios Prime Blueprint,uncommon,True
Meso C3,Lex Prime Blueprint,common,True
Meso C3,Nami Skyla Prime Blueprint,common,True
Meso C3,Burston Prime Stock,common,True
Meso C4,Chroma Prime Systems Blueprint,rare,True
Meso C4,2X Forma Blueprint,uncommon,True
Meso C4,Atlas Prime Systems Blueprint,uncommon,True
Meso C4,Ivara Prime Neuroptics Blueprint,common,True
Meso C4,Braton Prime Stock,common,True
Meso C4,Mesa Prime Chassis Blueprint,common,True
Meso C5,Corinth Prime Barrel,rare,True
Meso C5,Chroma Prime Chassis Blueprint,uncommon,True
Meso C5,2X Forma Blueprint,uncommon,True
Meso C5,Tipedo Prime Blueprint,common,True
Meso C5,Burston Prime Blueprint,common,True
Meso C5,Stradavar Prime Stock,common,True
Meso C6,Corinth Prime Stock,rare,True
Meso C6,2X Forma Blueprint,uncommon,True
Meso C6,Nezha Prime Blueprint,uncommon,True
Meso C6,Burston Prime Blueprint,common,True
Meso C6,Lex Prime Barrel,common,True
Meso C6,Baza Prime Receiver,common,True
Meso C7,Carrier Prime Cerebrum,rare,True
Meso C7,Karyst Prime Handle,uncommon,True
Meso C7,Vectis Prime Blueprint,uncommon,True
Meso C7,Inaros Prime Systems Blueprint,common,True
Meso C7,Burston Prime Blueprint,common,True
Meso C7,Forma Blueprint,common,True
Meso C8,Cobra & Crane Prime Guard,rare,True
Meso C8,Harrow Prime Neuroptics Blueprint,uncommon,True
Meso C8,Scourge Prime Handle,uncommon,True
Meso C8,Phantasma Prime Receiver,common,True
Meso C8,Nagantaka Prime Barrel,common,True
Meso C8,Bronco Prime Receiver,common,True
Meso C9,Corvas Prime Barrel,rare,True
Meso C9,Braton Prime Stock,uncommon,True
Meso C9,Revenant Prime Systems Blueprint,uncommon,True
Meso C9,Forma Blueprint,common,True
Meso C9,Paris Prime Lower Limb,common,True
Meso C9,Hildryn Prime Systems Blueprint,common,True
Meso D1,Orthos Prime Handle,common,True
Meso D1,2X Forma Blueprint,uncommon,True
Meso D1,Orthos Prime Blade,uncommon,True
Meso D1,Dual Kamas Prime Blade,rare,True
Meso D1,Lex Prime Blueprint,common,True
Meso D1,2X Forma Blueprint,common,True
Meso D2,Destreza Prime Blade,rare,True
Meso D2,Valkyr Prime Neuroptics Blueprint,uncommon,True
Meso D2,Helios Prime Systems,uncommon,True
Meso D2,Paris Prime Lower Limb,common,True
Meso D2,Lex Prime Receiver,common,True
Meso D2,Forma Blueprint,common,True
Meso D3,Destreza Prime Blade,rare,True
Meso D3,Nami Skyla Prime Handle,uncommon,True
Meso D3,Kronen Prime Handle,uncommon,True
Meso D3,Akbolto Prime Blueprint,common,True
Meso D3,Fang Prime Handle,common,True
Meso D3,Braton Prime Stock,common,True
Meso D4,Dethcube Prime Cerebrum,rare,True
Meso D4,Lex Prime Blueprint,uncommon,True
Meso D4,Chroma Prime Chassis Blueprint,uncommon,True
Meso D4,Forma Blueprint,common,True
Meso D4,Orthos Prime Handle,common,True
Meso D4,Akjagara Prime Blueprint,common,True
Meso D5,Dual Kamas Prime Blade,rare,True
Meso D5,Nova Prime Blueprint,uncommon,True
Meso D5,Vasto Prime Blueprint,uncommon,True
Meso D5,Trinity Prime Neuroptics Blueprint,common,True
Meso D5,Soma Prime Barrel,common,True
Meso D5,Forma Blueprint,common,True
Meso D6,Dethcube Prime Cerebrum,rare,True
Meso D6,Aksomati Prime Barrel,uncommon,True
Meso D6,Nezha Prime Blueprint,uncommon,True
Meso D6,Ivara Prime Neuroptics Blueprint,common,True
Meso D6,Octavia Prime Systems Blueprint,common,True
Meso D6,Paris Prime Blueprint,common,True
Meso D7,Dual Keres Prime Blueprint,rare,True
Meso D7,Strun Prime Stock,uncommon,True
Meso D7,Nagantaka Prime Receiver,uncommon,True
Meso D7,Nidus Prime Systems Blueprint,common,True
Meso D7,Forma Blueprint,common,True
Meso D7,Afuris Prime Barrel,common,True
Meso D8,Daikyu Prime Grip,rare,False
Meso D8,Voruna Prime Neuroptics Blueprint,uncommon,False
Meso D8,Yareli Prime Blueprint,uncommon,False
Meso D8,Dual Zoren Prime Handle,common,False
Meso D8,Braton Prime Blueprint,common,False
Meso D8,Bronco Prime Barrel,common,False
Meso D9,Dual Zoren Prime Blade,rare,
Meso D9,Steflos Prime Stock,uncommon,
Meso D9,Cedo Prime Receiver,uncommon,
Meso D9,Afentis Prime Handle,common,
Meso D9,Burston Prime Blueprint,common,
Meso D9,Paris Prime Upper Limb,common,
Meso E1,Ember Prime Blueprint,rare,True
Meso E1,Wyrm Prime Systems,uncommon,True
Meso E1,2X Forma Blueprint,uncommon,True
Meso E1,Bo Prime Ornament,common,True
Meso E1,Frost Prime Chassis Blueprint,common,True
Meso E1,Latron Prime Barrel,common,True
Meso E2,Equinox Prime Systems Blueprint,rare,True
Meso E2,Rubico Prime Stock,uncommon,True
Meso E2,Akbolto Prime Link,uncommon,True
Meso E2,Bronco Prime Blueprint,common,True
Meso E2,Destreza Prime Handle,common,True
Meso E2,Pyrana Prime Barrel,common,True
Meso E3,Equinox Prime Systems Blueprint,rare,True
Meso E3,Atlas Prime Chassis Blueprint,uncommon,True
Meso E3,Stradavar Prime Barrel,uncommon,True
Meso E3,Destreza Prime Handle,common,True
Meso E3,Bronco Prime Receiver,common,True
Meso E3,Forma Blueprint,common,True
Meso E4,Equinox Prime Systems Blueprint,rare,True
Meso E4,Titania Prime Neuroptics Blueprint,uncommon,True
Meso E4,Tekko Prime Blueprint,uncommon,True
Meso E4,Paris Prime Blueprint,common,True
Meso E4,Baza Prime Receiver,common,True
Meso E4,Forma Blueprint,common,True
Meso E5,Euphona Prime Receiver,rare,True
Meso E5,Banshee Prime Blueprint,uncommon,True
Meso E5,Helios Prime Blueprint,uncommon,True
Meso E5,Mirage Prime Neuroptics Blueprint,common,True
Meso E5,Forma Blueprint,common,True
Meso E5,Helios Prime Carapace,common,True
Meso E6,Epitaph Prime Receiver,rare,True
Meso E6,Akbronco Prime Link,uncommon,True
Meso E6,Masseter Prime Blueprint,uncommon,True
Meso E6,Xaku Prime Neuroptics Blueprint,common,True
Meso E6,Forma Blueprint,common,True
Meso E6,Paris Prime String,common,True
Meso E7,Epitaph Prime Receiver,rare,True
Meso E7,Sarofang Prime Blueprint,uncommon,True
Meso E7,Daikyu Prime Upper Limb,uncommon,True
Meso E7,Gyre Prime Systems Blueprint,common,True
Meso E7,Forma Blueprint,common,True
Meso E7,Cedo Prime Stock,common,True
Meso E8,Epitaph Prime Receiver,rare,
Meso E8,Ballistica Prime Lower Limb,uncommon,
Meso E8,Hydroid Prime Neuroptics Blueprint,uncommon,
Meso E8,Sevagoth Prime Neuroptics Blueprint,common,
Meso E8,Bronco Prime Receiver,common,
Meso E8,Forma Blueprint,common,
Meso F1,Fragor Prime Blueprint,rare,True
Meso F1,Nekros Prime Neuroptics Blueprint,uncommon,True
Meso F1,Dual Kamas Prime Handle,uncommon,True
Meso F1,Bronco Prime Receiver,common,True
Meso F1,Paris Prime Lower Limb,common,True
Meso F1,Saryn Prime Systems Blueprint,common,True
Meso F2,Frost Prime Blueprint,rare,True
Meso F2,Reaper Prime Blade,uncommon,True
Meso F2,2X Forma Blueprint,uncommon,True
Meso F2,Latron Prime Stock,common,True
Meso F2,Ember Prime Chassis Blueprint,common,True
Meso F2,Sicarus Prime Barrel,common,True
Meso F3,Frost Prime Blueprint,rare,True
Meso F3,2X Forma Blueprint,uncommon,True
Meso F3,Glaive Prime Disc,uncommon,True
Meso F3,Ember Prime Neuroptics Blueprint,common,True
Meso F3,Reaper Prime Handle,common,True
Meso F3,Loki Prime Blueprint,common,True
Meso F4,Frost Prime Blueprint,rare,True
Meso F4,Mag Prime Chassis Blueprint,uncommon,True
Meso F4,Boar Prime Blueprint,uncommon,True
Meso F4,Latron Prime Stock,common,True
Meso F4,Reaper Prime Handle,common,True
Meso F4,Forma Blueprint,common,True
Meso F5,Fulmin Prime Receiver,rare,True
Meso F5,Paris Prime Grip,uncommon,True
Meso F5,Shade Prime Systems,uncommon,True
Meso F5,Gunsen Prime Blueprint,common,True
Meso F5,Orthos Prime Handle,common,True
Meso F5,Bronco Prime Blueprint,common,True
Meso G1,Galatine Prime Blueprint,rare,True
Meso G1,Silva & Aegis Prime Blade,uncommon,True
Meso G1,Ballistica Prime String,uncommon,True
Meso G1,Venka Prime Blades,common,True
Meso G1,Braton Prime Barrel,common,True
Meso G1,Forma Blueprint,common,True
Meso G10,Gunsen Prime Blade,rare,True
Meso G10,Larkspur Prime Receiver,uncommon,True
Meso G10,Hildryn Prime Chassis Blueprint,uncommon,True
Meso G10,Wisp Prime Systems Blueprint,common,True
Meso G10,Burston Prime Stock,common,True
Meso G10,Forma Blueprint,common,True
Meso G2,Guandao Prime Handle,rare,True
Meso G2,Burston Prime Barrel,uncommon,True
Meso G2,Atlas Prime Systems Blueprint,uncommon,True
Meso G2,Forma Blueprint,common,True
Meso G2,Equinox Prime Chassis Blueprint,common,True
Meso G2,Orthos Prime Handle,common,True
Meso G3,Gara Prime Blueprint,rare,True
Meso G3,Karyst Prime Handle,uncommon,True
Meso G3,Panthera Prime Stock,uncommon,True
Meso G3,Harrow Prime Chassis Blueprint,common,True
Meso G3,Strun Prime Receiver,common,True
Meso G3,Forma Blueprint,common,True
Meso G4,Guandao Prime Handle,rare,True
Meso G4,Scourge Prime Handle,uncommon,True
Meso G4,2X Forma Blueprint,uncommon,True
Meso G4,Corvas Prime Receiver,common,True
Meso G4,Octavia Prime Systems Blueprint,common,True
Meso G4,Bronco Prime Receiver,common,True
Meso G5,Gunsen Prime Blade,rare,True
Meso G5,Nagantaka Prime Stock,uncommon,True
Meso G5,Phantasma Prime Blueprint,uncommon,True
Meso G5,Corvas Prime Stock,common,True
Meso G5,Khora Prime Systems Blueprint,common,True
Meso G5,Paris Prime Blueprint,common,True
Meso G6,Grendel Prime Blueprint,rare,True
Meso G6,Zylok Prime Receiver,uncommon,True
Meso G6,Paris Prime Grip,uncommon,True
Meso G6,Forma Blueprint,common,True
Meso G6,Tatsu Prime Blueprint,common,True
Meso G6,Burston Prime Stock,common,True
Meso G7,Gauss Prime Systems Blueprint,rare,True
Meso G7,Okina Prime Handle,uncommon,True
Meso G7,Tatsu Prime Blade,uncommon,True
Meso G7,Burston Prime Stock,common,True
Meso G7,Cobra & Crane Prime Hilt,common,True
Meso G7,Wisp Prime Systems Blueprint,common,True
Meso G8,Grendel Prime Blueprint,rare,True
Meso G8,Quassus Prime Blueprint,uncommon,True
Meso G8,2X Forma Blueprint,uncommon,True
Meso G8,Sevagoth Prime Systems Blueprint,common,True
Meso G8,Paris Prime Lower Limb,common,True
Meso G8,Braton Prime Stock,common,True
Meso G9,Gauss Prime Systems Blueprint,rare,True
Meso G9,Trumna Prime Stock,uncommon,True
Meso G9,2X Forma Blueprint,uncommon,True
Meso G9,Venato Prime Handle,common,True
Meso G9,Acceltra Prime Blueprint,common,True
Meso G9,Akbronco Prime Blueprint,common,True
Meso H1,Helios Prime Cerebrum,rare,True
Meso H1,Oberon Prime Blueprint,uncommon,True
Meso H1,Fragor Prime Blueprint,uncommon,True
Meso H1,Paris Prime Blueprint,common,True
Meso H1,Mirage Prime Neuroptics Blueprint,common,True
Meso H1,Hydroid Prime Chassis Blueprint,common,True
Meso H2,Harrow Prime Systems Blueprint,rare,True
Meso H2,Nezha Prime Blueprint,uncommon,True
Meso H2,Paris Prime Upper Limb,uncommon,True
Meso H2,Forma Blueprint,common,True
Meso H2,Guandao Prime Blade,common,True
Meso H2,Nidus Prime Systems Blueprint,common,True
Meso H3,Hystrix Prime Receiver,rare,True
Meso H3,2X Forma Blueprint,uncommon,True
Meso H3,Astilla Prime Blueprint,uncommon,True
Meso H3,Zakti Prime Receiver,common,True
Meso H3,Burston Prime Receiver,common,True
Meso H3,Octavia Prime Systems Blueprint,common,True
Meso H4,Harrow Prime Systems Blueprint,rare,True
Meso H4,Strun Prime Barrel,uncommon,True
Meso H4,Knell Prime Receiver,uncommon,True
Meso H4,Larkspur Prime Blueprint,common,True
Meso H4,Baruuk Prime Systems Blueprint,common,True
Meso H4,Nagantaka Prime Barrel,common,True
Meso H5,Hildryn Prime Blueprint,rare,True
Meso H5,Gauss Prime Neuroptics Blueprint,uncommon,True
Meso H5,Revenant Prime Systems Blueprint,uncommon,True
Meso H5,Forma Blueprint,common,True
Meso H5,Paris Prime Blueprint,common,True
Meso H5,Fang Prime Handle,common,True
Meso H6,Hystrix Prime Receiver,rare,True
Meso H6,2X Forma Blueprint,uncommon,True
Meso H6,Cobra & Crane Prime Blade,uncommon,True
Meso H6,Paris Prime String,common,True
Meso H6,Baruuk Prime Systems Blueprint,common,True
Meso H6,Revenant Prime Chassis Blueprint,common,True
Meso H7,Hildryn Prime Blueprint,rare,True
Meso H7,2X Forma Blueprint,uncommon,True
Meso H7,Fulmin Prime Blueprint,uncommon,True
Meso H7,Braton Prime Barrel,common,True
Meso H7,Lex Prime Blueprint,common,True
Meso H7,Baruuk Prime Systems Blueprint,common,True
Meso H8,Hystrix Prime Receiver,rare,True
Meso H8,Corvas Prime Blueprint,uncommon,True
Meso H8,Dual Keres Prime Handle,uncommon,True
Meso H8,Nagantaka Prime Barrel,common,True
Meso H8,Lex Prime Receiver,common,True
Meso H8,Forma Blueprint,common,True
Meso I1,Inaros Prime Neuroptics Blueprint,rare,True
Meso I1,Orthos Prime Blade,uncommon,True
Meso I1,Atlas Prime Systems Blueprint,uncommon,True
Meso I1,Corinth Prime Blueprint,common,True
Meso I1,Paris Prime Upper Limb,common,True
Meso I1,Titania Prime Chassis Blueprint,common,True
Meso I2,Inaros Prime Neuroptics Blueprint,rare,True
Meso I2,Guandao Prime Blueprint,uncommon,True
Meso I2,Astilla Prime Blueprint,uncommon,True
Meso I2,Karyst Prime Blueprint,common,True
Meso I2,Burston Prime Blueprint,common,True
Meso I2,Forma Blueprint,common,True
Meso I3,Ivara Prime Chassis Blueprint,rare,
Meso I3,Baza Prime Blueprint,uncommon,
Meso I3,Protea Prime Systems Blueprint,uncommon,
Meso I3,Aksomati Prime Blueprint,common,
Meso I3,Burston Prime Blueprint,common,
Meso I3,Forma Blueprint,common,
Meso K1,Kogake Prime Gauntlet,rare,True
Meso K1,Akstiletto Prime Barrel,uncommon,True
Meso K1,Tigris Prime Receiver,uncommon,True
Meso K1,Nekros Prime Chassis Blueprint,common,True
Meso K1,Orthos Prime Handle,common,True
Meso K1,Cernos Prime Upper Limb,common,True
Meso K2,Kronen Prime Blade,rare,True
Meso K2,Wukong Prime Systems Blueprint,uncommon,True
Meso K2,Chroma Prime Chassis Blueprint,uncommon,True
Meso K2,Mirage Prime Chassis Blueprint,common,True
Meso K2,Paris Prime String,common,True
Meso K2,Orthos Prime Handle,common,True
Meso K3,Karyst Prime Blade,rare,True
Meso K3,2X Forma Blueprint,uncommon,True
Meso K3,Wukong Prime Chassis Blueprint,uncommon,True
Meso K3,Ninkondi Prime Blueprint,common,True
Meso K3,Orthos Prime Handle,common,True
Meso K3,Braton Prime Stock,common,True
Meso K4,Khora Prime Blueprint,rare,True
Meso K4,2X Forma Blueprint,uncommon,True
Meso K4,Knell Prime Receiver,uncommon,True
Meso K4,Phantasma Prime Receiver,common,True
Meso K4,Garuda Prime Blueprint,common,True
Meso K4,Nagantaka Prime Barrel,common,True
Meso K5,Knell Prime Barrel,rare,True
Meso K5,Revenant Prime Systems Blueprint,uncommon,True
Meso K5,Cobra & Crane Prime Blueprint,uncommon,True
Meso K5,Fang Prime Blueprint,common,True
Meso K5,Gara Prime Systems Blueprint,common,True
Meso K5,Forma Blueprint,common,True
Meso K6,Knell Prime Receiver,rare,True
Meso K6,Wisp Prime Neuroptics Blueprint,uncommon,True
Meso K6,Orthos Prime Blade,uncommon,True
Meso K6,Forma Blueprint,common,True
Meso K6,Larkspur Prime Blueprint,common,True
Meso K6,Hystrix Prime Barrel,common,True
Meso K7,Kompressa Prime Barrel,rare,True
Meso K7,2X Forma Blueprint,uncommon,True
Meso K7,Acceltra Prime Receiver,uncommon,True
Meso K7,Epitaph Prime Blueprint,common,True
Meso K7,Masseter Prime Handle,common,True
Meso K7,Protea Prime Blueprint,common,True
Meso K8,Kestrel Prime Grip,rare,False
Meso K8,Alternox Prime Barrel,uncommon,False
Meso K8,2X Forma Blueprint,uncommon,False
Meso K8,Xaku Prime Neuroptics Blueprint,common,False
Meso K8,Burston Prime Blueprint,common,False
Meso K8,Lex Prime Barrel,common,False
Meso K9,Kestrel Prime Grip,rare,
Meso K9,Caliban Prime Blueprint,uncommon,
Meso K9,Perigale Prime Receiver,uncommon,
Meso K9,Athodai Prime Blueprint,common,
Meso K9,Fang Prime Blueprint,common,
Meso K9,Yareli Prime Chassis Blueprint,common,
Meso L1,Limbo Prime Chassis Blueprint,rare,True
Meso L1,Chroma Prime Chassis Blueprint,uncommon,True
Meso L1,Dethcube Prime Carapace,uncommon,True
Meso L1,Tipedo Prime Blueprint,common,True
Meso L1,Burston Prime Receiver,common,True
Meso L1,Ninkondi Prime Blueprint,common,True
Meso L2,Limbo Prime Chassis Blueprint,rare,True
Meso L2,Akjagara Prime Receiver,uncommon,True
Meso L2,Vasto Prime Blueprint,uncommon,True
Meso L2,Mesa Prime Chassis Blueprint,common,True
Meso L2,Lex Prime Barrel,common,True
Meso L2,Forma Blueprint,common,True
Meso L3,Lavos Prime Systems Blueprint,rare,True
Meso L3,Okina Prime Handle,uncommon,True
Meso L3,Acceltra Prime Receiver,uncommon,True
Meso L3,Paris Prime Upper Limb,common,True
Meso L3,Forma Blueprint,common,True
Meso L3,Sevagoth Prime Neuroptics Blueprint,common,True
Meso L4,Lavos Prime Systems Blueprint,rare,True
Meso L4,Bronco Prime Barrel,uncommon,True
Meso L4,Quassus Prime Blueprint,uncommon,True
Meso L4,Perigale Prime Blueprint,common,True
Meso L4,Sevagoth Prime Neuroptics Blueprint,common,True
Meso L4,Burston Prime Stock,common,True
Meso L5,Lavos Prime Systems Blueprint,rare,False
Meso L5,Trumna Prime Stock,uncommon,False
Meso L5,Vadarya Prime Receiver,uncommon,False
Meso L5,Athodai Prime Blueprint,common,False
Meso L5,Paris Prime Lower Limb,common,False
Meso L5,Forma Blueprint,common,False
Meso M1,Mag Prime Blueprint,rare,True
Meso M1,Boar Prime Barrel,uncommon,True
Meso M1,Rhino Prime Chassis Blueprint,uncommon,True
Meso M1,Dakra Prime Handle,common,True
Meso M1,Boltor Prime Barrel,common,True
Meso M1,Ankyros Prime Gauntlet,common,True
Meso M2,Mirage Prime Blueprint,rare,True
Meso M2,Akjagara Prime Link,uncommon,True
Meso M2,Silva & Aegis Prime Blade,uncommon,True
Meso M2,Fang Prime Blade,common,True
Meso M2,Paris Prime String,common,True
Meso M2,Kogake Prime Boot,common,True
Meso M3,Mirage Prime Blueprint,rare,True
Meso M3,Equinox Prime Neuroptics Blueprint,uncommon,True
Meso M3,Kogake Prime Blueprint,uncommon,True
Meso M3,Ballistica Prime Lower Limb,common,True
Meso M3,Gram Prime Blade,common,True
Meso M3,Paris Prime String,common,True
Meso M4,Masseter Prime Blade,rare,True
Meso M4,Fang Prime Handle,uncommon,True
Meso M4,2X Forma Blueprint,uncommon,True
Meso M4,Lex Prime Blueprint,common,True
Meso M4,Larkspur Prime Blueprint,common,True
Meso M4,Dual Keres Prime Blade,common,True
Meso M5,Magnus Prime Barrel,rare,True
Meso M5,Spira Prime Blade,uncommon,True
Meso M5,Strun Prime Stock,uncommon,True
Meso M5,Saryn Prime Systems Blueprint,common,True
Meso M5,Braton Prime Stock,common,True
Meso M5,Forma Blueprint,common,True
Meso N1,Fang Prime Handle,common,True
Meso N1,Braton Prime Stock,common,True
Meso N1,Fang Prime Blueprint,common,True
Meso N1,2X Forma Blueprint,uncommon,True
Meso N1,Nyx Prime Neuroptics Blueprint,rare,True
Meso N1,Dual Kamas Prime Handle,uncommon,True
Meso N10,Ninkondi Prime Handle,rare,True
Meso N10,Bronco Prime Barrel,uncommon,True
Meso N10,Panthera Prime Stock,uncommon,True
Meso N10,Ivara Prime Neuroptics Blueprint,common,True
Meso N10,Tipedo Prime Blueprint,common,True
Meso N10,Pangolin Prime Handle,common,True
Meso N11,Nyx Prime Neuroptics Blueprint,rare,False
Meso N11,Valkyr Prime Neuroptics Blueprint,uncommon,False
Meso N11,2X Forma Blueprint,uncommon,False
Meso N11,Cernos Prime Upper Limb,common,False
Meso N11,Scindo Prime Handle,common,False
Meso N11,Lex Prime Barrel,common,False
Meso N12,Nagantaka Prime Blueprint,rare,True
Meso N12,Inaros Prime Blueprint,uncommon,True
Meso N12,Nidus Prime Blueprint,uncommon,True
Meso N12,Paris Prime String,common,True
Meso N12,Zakti Prime Receiver,common,True
Meso N12,Knell Prime Blueprint,common,True
Meso N13,Nidus Prime Chassis Blueprint,rare,True
Meso N13,Astilla Prime Stock,uncommon,True
Meso N13,Garuda Prime Chassis Blueprint,uncommon,True
Meso N13,Revenant Prime Chassis Blueprint,common,True
Meso N13,Braton Prime Receiver,common,True
Meso N13,Harrow Prime Chassis Blueprint,common,True
Meso N14,Nidus Prime Chassis Blueprint,rare,True
Meso N14,Shade Prime Blueprint,uncommon,True
Meso N14,Cobra & Crane Prime Blade,uncommon,True
Meso N14,Phantasma Prime Receiver,common,True
Meso N14,Braton Prime Barrel,common,True
Meso N14,Lex Prime Receiver,common,True
Meso N15,Nezha Prime Chassis Blueprint,rare,True
Meso N15,Octavia Prime Chassis Blueprint,uncommon,True
Meso N15,Lex Prime Blueprint,uncommon,True
